Frame#,Total cars,Frame#,Frame_time#,FPS
1,2,1,0.0495760440826416,14.676688361676815
2,2,2,0.0219419002532959,18.089929849455594
3,2,3,0.021944046020507812,21.338325820860593
4,2,4,0.02194380760192871,23.250312157440987
5,2,5,0.035681724548339844,22.918692079034795
6,2,6,0.020893096923828125,24.054252918388357
7,2,7,0.02991938591003418,24.12325813745596
8,2,8,0.03390836715698242,23.490148391924937
9,2,9,0.02991795539855957,23.5743951638085
10,2,10,0.03191328048706055,23.217075546895757
11,2,11,0.021939516067504883,23.564829484802516
12,2,12,0.02692270278930664,23.871035180760376
13,3,13,0.020941734313964844,24.545473042991304
14,3,14,0.029892444610595703,24.585006728190322
15,3,15,0.030923128128051758,24.272630050355016
16,3,16,0.031920433044433594,24.10088425274502
17,3,17,0.03180956840515137,23.937181956799503
18,4,18,0.03490161895751953,23.655966187442367
19,3,19,0.030919790267944336,23.679804123741974
20,3,20,0.03191876411437988,23.503946880671197
21,3,21,0.035903215408325195,23.259563235473532
22,3,22,0.023936033248901367,23.460157513466594
23,3,23,0.02495408058166504,23.718755124836406
24,3,24,0.02293848991394043,24.00919885219466
25,3,25,0.026928424835205078,24.165698533961695
26,3,26,0.025930404663085938,24.087263063219073
27,3,27,0.027924299240112305,24.262478026457163
28,3,28,0.03537392616271973,24.000920467255664
29,3,29,0.025958776473999023,24.075385056315525
30,3,30,0.0249330997467041,24.28230270322218
31,3,31,0.023941993713378906,24.479015473222145
32,3,32,0.021821260452270508,24.695542160228612
33,3,33,0.021131515502929688,24.869068191741096
34,2,34,0.020955324172973633,25.05002070135888
35,1,35,0.02246546745300293,25.166131745839635
36,1,36,0.01995062828063965,25.36701401599654
37,2,37,0.03256344795227051,25.27697025401369
38,1,38,0.019951581954956055,25.35541847439443
39,2,39,0.030919790267944336,25.309042028289934
40,1,40,0.03244137763977051,25.152768455533156
41,2,41,0.0249178409576416,25.17306033388037
42,2,42,0.027920007705688477,25.24494526488089
43,2,43,0.019941329956054688,25.479443957677763
44,2,44,0.02693486213684082,25.48549317461523
45,2,45,0.023703575134277344,25.63860326264358
46,2,46,0.025925636291503906,25.73603494716348
47,2,47,0.020263195037841797,25.923406316832082
48,2,48,0.028041601181030273,25.924411157072683
49,2,49,0.034941673278808594,25.716915455133112
50,2,50,0.029915809631347656,25.69701942306347
51,2,51,0.03982067108154297,25.45312389004501
52,2,52,0.022157907485961914,25.570976451898446
53,2,53,0.030932903289794922,25.55649504926364
54,2,54,0.024518728256225586,25.54695620101221
55,2,55,0.02893519401550293,25.59450970045599
56,2,56,0.03589963912963867,25.43478963328928
57,2,57,0.029481172561645508,25.42801899544599
58,2,58,0.037899017333984375,25.253928862023667
59,2,59,0.02285456657409668,25.356496256425864
60,2,60,0.0219419002532959,25.44723736383545
61,2,61,0.021935462951660156,25.52585573370766
62,2,62,0.022940397262573242,25.60891439339866
63,1,63,0.02193307876586914,25.7155239378914
64,2,64,0.020947933197021484,25.797966900505944
65,2,65,0.03092360496520996,25.79433186490733
66,1,66,0.034911394119262695,25.655962504771843
67,1,67,0.02095317840576172,25.70489869501741
68,1,68,0.02991342544555664,25.69362007652791
69,2,69,0.02191781997680664,25.686666961929
70,1,70,0.0279233455657959,25.699521558574652
71,1,71,0.03697013854980469,25.533561955560312
72,1,72,0.03049778938293457,25.516611490075523
73,1,73,0.03391218185424805,25.41874328126428
74,1,74,0.03090977668762207,25.371923563746634
75,1,75,0.03646421432495117,25.278450620030508
76,1,76,0.026927471160888672,25.309491999255247
77,1,77,0.025925397872924805,25.381182343305714
78,1,78,0.020938396453857422,25.50119412722781
79,1,79,0.026930570602416992,25.524534827218897
80,1,80,0.02593517303466797,25.59361487421885
81,1,81,0.022904396057128906,25.682747313672326
82,1,82,0.023786544799804688,25.733069986800253
83,1,83,0.02194046974182129,25.802903915234346
84,1,84,0.022937297821044922,25.850587600840846
85,1,85,0.030977964401245117,25.839894430057775
86,1,86,0.029918432235717773,25.780078741738834
87,1,87,0.04189753532409668,25.612497117839563
88,1,88,0.02493429183959961,25.68068675022369
89,1,89,0.030544757843017578,25.69116974009798
90,1,90,0.02892327308654785,25.642802347424123
91,1,91,0.0249330997467041,25.60776162449972
92,1,92,0.027517318725585938,25.656037818783158
93,1,93,0.026285648345947266,25.71542908187735
94,1,94,0.04388761520385742,25.327280021353143
95,1,95,0.03390669822692871,25.242155214541185
96,1,96,0.03606700897216797,25.170653619163176
97,1,97,0.025696754455566406,25.2043971211612
98,1,98,0.0193936824798584,25.300612237185067
99,1,99,0.030910968780517578,25.282508138013203
100,1,100,0.020946025848388672,25.303694723216708
101,1,101,0.021764278411865234,25.35140127743025
102,1,102,0.024082422256469727,25.385788874030073
103,1,103,0.030968666076660156,25.388542151379923
104,1,104,0.03391313552856445,25.328549212767363
105,1,105,0.033965110778808594,25.280467307745294
106,1,106,0.031255483627319336,25.255495303892197
107,1,107,0.02294325828552246,25.265558730518496
108,1,108,0.02291727066040039,25.311682570814316
109,1,109,0.025905847549438477,25.344337890255893
110,1,110,0.0220034122467041,25.41586108236926
111,1,111,0.02332162857055664,25.455961416236867
112,1,112,0.021936416625976562,25.507803938933794
113,1,113,0.023943424224853516,25.549933561359637
114,1,114,0.028782129287719727,25.563105605928172
115,1,115,0.03284311294555664,25.51204912793473
116,1,116,0.034110307693481445,25.46651726817669
117,1,117,0.03084254264831543,25.447683851346948
118,1,118,0.03373098373413086,25.38938615163674
119,1,119,0.030913114547729492,25.360030688795796
120,1,120,0.043889522552490234,25.249787117100496
121,1,121,0.02200794219970703,25.239276134043717
122,1,122,0.028929710388183594,25.251963830190842
123,1,123,0.02884697914123535,25.222917611997538
124,1,124,0.03920745849609375,25.131087972340683
125,1,125,0.03275299072265625,25.12552145755705
126,2,126,0.030923128128051758,25.09962910672297
127,2,127,0.03690028190612793,25.03550140175825
128,2,128,0.03114461898803711,25.038829404649874
129,2,129,0.03191256523132324,24.996116644524747
130,2,130,0.03893780708312988,24.924383415118015
131,2,131,0.024967432022094727,24.96789794573954
132,2,132,0.025934696197509766,25.00682605325774
133,1,133,0.028922557830810547,25.040153306978983
134,1,134,0.03679299354553223,24.9737264687446
135,1,135,0.03218984603881836,24.962049360958957
136,1,136,0.03829813003540039,24.905127381621636
137,1,137,0.025943994522094727,24.9313488496242
138,1,138,0.031009912490844727,24.95359798886091
139,1,139,0.03390836715698242,24.91137810868659
140,1,140,0.03445291519165039,24.867853471894218
141,1,141,0.03426671028137207,24.843490807061503
142,1,142,0.02978515625,24.83988724459131
143,1,143,0.03497314453125,24.78843037493595
144,1,144,0.028923749923706055,24.786083641798403
145,1,145,0.03587174415588379,24.728122587106103
146,1,146,0.03208422660827637,24.72054168716558
147,1,147,0.02881312370300293,24.71183927049891
148,1,148,0.032920122146606445,24.671666522791632
149,1,149,0.030921459197998047,24.659278723413156
150,1,150,0.03289341926574707,24.63232141804233
151,1,151,0.03381776809692383,24.601718647875604
152,1,152,0.028936147689819336,24.595540155437018
153,1,153,0.030918598175048828,24.567911368947655
154,1,154,0.030510663986206055,24.54203650824789
155,1,155,0.03443121910095215,24.503916923920865
156,1,156,0.020952463150024414,24.53433383772263
157,1,157,0.028926610946655273,24.543302973575123
158,1,158,0.03190946578979492,24.508325803689615
159,1,159,0.03459739685058594,24.473166884048755
160,1,160,0.029923439025878906,24.469353703148062
161,1,161,0.03390240669250488,24.43551800390971
162,1,162,0.020947694778442383,24.458012734862375
163,1,163,0.0321042537689209,24.4533552422385
164,1,164,0.02547144889831543,24.4564344005446
165,1,165,0.021435260772705078,24.504319643950613
166,1,166,0.027918100357055664,24.517355024483216
167,1,167,0.02593088150024414,24.556531745679216
168,1,168,0.021500349044799805,24.610827857851994
169,1,169,0.03635883331298828,24.59271848973421
170,2,170,0.022933483123779297,24.621152546090443
171,2,171,0.02095508575439453,24.661730441853635
172,2,172,0.019971132278442383,24.696154543052344
173,2,173,0.03155922889709473,24.692871301886402
174,2,174,0.03791546821594238,24.649236354147455
175,2,175,0.027920007705688477,24.662739349749888
176,1,176,0.019940853118896484,24.720281931381866
177,1,177,0.031937599182128906,24.70993491469786
178,0,178,0.03190207481384277,24.685628068153967
179,1,179,0.03135251998901367,24.670703921715724
180,1,180,0.033916473388671875,24.64180372293003
181,1,181,0.021632909774780273,24.66307151130404
182,1,182,0.02193737030029297,24.693510412272687
183,1,183,0.021947622299194336,24.724184405567808
184,1,184,0.025605201721191406,24.740836135898547
185,1,185,0.02367711067199707,24.780563130047952
186,1,186,0.023815155029296875,24.81074147186614
187,1,187,0.026902198791503906,24.83078028977623
188,0,188,0.0211946964263916,24.877061131074772
189,0,189,0.02393031120300293,24.89861756927269
190,1,190,0.022754192352294922,24.936454293583736
191,0,191,0.022937774658203125,24.96848797371351
192,1,192,0.02893376350402832,24.977427073034065
193,1,193,0.030910253524780273,24.945784088948056
194,2,194,0.03416609764099121,24.914637704882594
195,0,195,0.02194690704345703,24.93197207472788
196,1,196,0.035231590270996094,24.915547578811125
197,2,197,0.03145265579223633,24.90485875360189
198,2,198,0.023934364318847656,24.90754707751509
199,2,199,0.028447628021240234,24.920564817551423
200,2,200,0.03268623352050781,24.882997874241877
201,2,201,0.02194380760192871,24.901856148101242
202,2,202,0.020951032638549805,24.930861002341665
203,2,203,0.02194833755493164,24.956995418776902
204,2,204,0.03377652168273926,24.945806389842716
205,2,205,0.021944761276245117,24.958570707327116
206,2,206,0.024626493453979492,24.979274894809848
207,2,207,0.02985095977783203,24.989413229218084
208,2,208,0.03537750244140625,24.946218362011976
209,2,209,0.023937463760375977,24.9637881210853
210,2,210,0.03698158264160156,24.955551376167428
211,2,211,0.03374791145324707,24.939949379405398
212,2,212,0.020949125289916992,24.9626181618177
213,2,213,0.034912824630737305,24.948091116002136
214,2,214,0.024927854537963867,24.960064888639778
215,2,215,0.03191995620727539,24.96354221138071
216,2,216,0.03235340118408203,24.942768443213808
217,2,217,0.034681081771850586,24.92246315316306
218,2,218,0.02902841567993164,24.91889059655396
219,2,219,0.03646421432495117,24.87540938829521
220,2,220,0.02282547950744629,24.89692879459685
221,2,221,0.02092432975769043,24.926988037970702
222,2,222,0.02792501449584961,24.93003104983827
223,2,223,0.02094292640686035,24.972408996850795
224,2,224,0.024064064025878906,24.990492711302096
225,2,225,0.025342702865600586,25.00908704964248
226,2,226,0.0255434513092041,25.03693827308666
227,2,227,0.021945714950561523,25.07225126566405
228,2,228,0.030908823013305664,25.071882953505185
229,2,229,0.03390097618103027,25.042112029821446
230,2,230,0.033638954162597656,25.020997029844082
231,2,231,0.03292036056518555,25.00407039551411
232,2,232,0.03699755668640137,24.97407199872517
233,2,233,0.023006439208984375,24.99418943748876
234,2,234,0.031226158142089844,24.998130133288942
235,2,235,0.0308072566986084,24.982126701620707
236,2,236,0.034909963607788086,24.952698141511846
237,2,237,0.03792691230773926,24.92431683480122
238,2,238,0.04886889457702637,24.878140087013797
239,2,239,0.030916929244995117,24.873760879028236
240,2,240,0.026926040649414062,24.86564162284177
241,2,241,0.02393031120300293,24.89464794282365
242,2,242,0.027937650680541992,24.907104437392245
243,2,243,0.022936582565307617,24.940895305468352
244,2,244,0.029926776885986328,24.945373757761867
245,2,245,0.03393697738647461,24.91706262380278
246,1,246,0.03390049934387207,24.896902235844834
247,1,247,0.03094196319580078,24.892208042966352
248,1,248,0.035948991775512695,24.863455309237896
249,1,249,0.03589797019958496,24.846156345965618
250,1,250,0.022939682006835938,24.86397357064626
251,1,251,0.020946502685546875,24.89456233555038
252,1,252,0.031438589096069336,24.89368680851613
253,1,253,0.03091120719909668,24.87952148065988
254,1,254,0.03600192070007324,24.848651700858078
255,1,255,0.03006148338317871,24.842614570058252
256,1,256,0.03375864028930664,24.81897896289186
257,1,257,0.03393959999084473,24.800564566079327
258,1,258,0.03442049026489258,24.7808222302525
259,1,259,0.022945404052734375,24.79475149311196
260,1,260,0.021821975708007812,24.81742703234907
261,1,261,0.02094411849975586,24.843031918583748
262,1,262,0.03390240669250488,24.83220016824043
263,1,263,0.028920888900756836,24.823529054357987
264,1,264,0.03190970420837402,24.803321761322696
265,1,265,0.03290367126464844,24.7843494657294
266,1,266,0.021944522857666016,24.79238928876921
267,1,267,0.029613733291625977,24.79812245557928
268,1,268,0.033097267150878906,24.774512061070734
269,1,269,0.03342103958129883,24.758214331200154
270,2,270,0.03490090370178223,24.740623939886113
271,2,271,0.031914472579956055,24.73132312564484
272,2,272,0.038865089416503906,24.69787820490686
273,2,273,0.020973682403564453,24.72274139858372
274,2,274,0.023757457733154297,24.73773656589017
275,2,275,0.021152496337890625,24.76576698595697
276,2,276,0.033614158630371094,24.758058772024754
277,2,277,0.03789663314819336,24.73449424557179
278,3,278,0.04004263877868652,24.7156041983035
279,2,279,0.032999277114868164,24.716980119025248
280,3,280,0.02393198013305664,24.727648479312045
281,3,281,0.02466750144958496,24.74680077734304
282,3,282,0.0249330997467041,24.769600511008697
283,2,283,0.028921842575073242,24.78145453322407
284,2,284,0.038895368576049805,24.745271489069207
285,2,285,0.034906864166259766,24.74098585420875
286,2,286,0.0608372688293457,24.676096663688703
287,2,287,0.03390836715698242,24.656296057787277
288,2,288,0.031914472579956055,24.64738575319526
289,2,289,0.021430015563964844,24.657379784951065
290,2,290,0.028917789459228516,24.662587474407722
291,2,291,0.032907962799072266,24.6426573361768
292,2,292,0.03343915939331055,24.62807174040254
293,2,293,0.030820131301879883,24.62038598556275
294,3,294,0.032906293869018555,24.604992366144444
295,3,295,0.03391623497009277,24.58977395276267
296,3,296,0.029913663864135742,24.58508476243709
297,2,297,0.02094721794128418,24.58855331799959
298,2,298,0.025935649871826172,24.59970197795443
299,2,299,0.0228271484375,24.623688129075333
300,2,300,0.028914451599121094,24.630218712116925
301,2,301,0.021945953369140625,24.632566738242737
302,2,302,0.022943735122680664,24.649375348172867
303,2,303,0.024602174758911133,24.66450930134302
304,2,304,0.02901315689086914,24.674800024863124
305,2,305,0.03349137306213379,24.6532344346171
306,3,306,0.0309140682220459,24.645933496996005
307,3,307,0.03524184226989746,24.624041821414963
308,2,308,0.021942853927612305,24.636127110297334
309,3,309,0.019941329956054688,24.656956133202208
310,2,310,0.03091287612915039,24.65252113359553
311,2,311,0.036818742752075195,24.62583564407875
312,2,312,0.027929306030273438,24.631092456271446
313,2,313,0.02094411849975586,24.662541581097365
314,2,314,0.02554941177368164,24.671894864847335
315,2,315,0.03093242645263672,24.679130856056513
316,2,316,0.03191876411437988,24.664484478337712
317,2,317,0.03391408920288086,24.64717314671696
318,2,318,0.030005931854248047,24.645640099717202
319,2,319,0.038146257400512695,24.61782277609962
320,2,320,0.022434234619140625,24.637395897347073
321,2,321,0.02991461753845215,24.641431312299215
322,2,322,0.03291201591491699,24.621852644863228
323,2,323,0.0348052978515625,24.605970374253133
324,2,324,0.037451982498168945,24.58851614879992
325,2,325,0.02093958854675293,24.606668870735856
326,1,326,0.02294325828552246,24.619118857423697
327,1,327,0.03190970420837402,24.618456338343677
328,1,328,0.03392434120178223,24.601809075585397
329,1,329,0.018949508666992188,24.616861552574864
330,2,330,0.035907745361328125,24.601816181397737
331,2,331,0.03191518783569336,24.597324686864454
332,2,332,0.025187015533447266,24.599676667809405
333,2,333,0.03182816505432129,24.604793912470626
334,2,334,0.033913612365722656,24.58806124577565
335,2,335,0.03192591667175293,24.58010633376217
336,2,336,0.03381514549255371,24.563627803051137
337,2,337,0.02495574951171875,24.566839403975727
338,2,338,0.02792215347290039,24.57702053941843
339,2,339,0.02364206314086914,24.6003077709252
340,2,340,0.02593994140625,24.612923485496978
341,2,341,0.020181894302368164,24.639387234083607
342,2,342,0.032914161682128906,24.63341381605565
343,2,343,0.02978801727294922,24.630585155668648
344,2,344,0.03579854965209961,24.607013879582308
345,2,345,0.034166574478149414,24.59715196323632
346,2,346,0.030469417572021484,24.59424937952119
347,2,347,0.03146958351135254,24.583096780725338
348,2,348,0.020949125289916992,24.592149778047435
349,2,349,0.03191995620727539,24.588984048116604
350,2,350,0.024942636489868164,24.588584772486485
351,2,351,0.020936965942382812,24.611288340981964
352,2,352,0.03195810317993164,24.607406994554083
353,2,353,0.03591346740722656,24.58843897260171
354,2,354,0.026926279067993164,24.595879525177004
355,2,355,0.026922941207885742,24.610786702487324
356,2,356,0.019952058792114258,24.637469589104636
357,2,357,0.028928041458129883,24.638199240740153
358,2,358,0.03290915489196777,24.618726577907086
359,2,359,0.02892923355102539,24.614699506751386
360,2,360,0.034978389739990234,24.592095334270535
361,2,361,0.02992558479309082,24.589969021366834
362,2,362,0.03489804267883301,24.571079261696976
363,2,363,0.020940065383911133,24.58237494246878
364,2,364,0.02031874656677246,24.598337779469304
365,2,365,0.025348186492919922,24.606139360681816
366,2,366,0.02393341064453125,24.62273091905294
367,2,367,0.02719879150390625,24.631652322988163
368,2,368,0.02260446548461914,24.65475399648806
369,2,369,0.019702434539794922,24.67472711891061
370,2,370,0.032636165618896484,24.66812367038026
371,2,371,0.03191828727722168,24.65843059744077
372,2,372,0.024952411651611328,24.659641894607937
373,2,373,0.02693343162536621,24.67168118129205
374,2,374,0.03091597557067871,24.65589293197599
375,2,375,0.0368962287902832,24.634167813658873
376,2,376,0.034911155700683594,24.62709644071972
377,2,377,0.03191876411437988,24.62177562906178
378,2,378,0.03176116943359375,24.611177900455743
379,3,379,0.03191566467285156,24.59961422503591
380,3,380,0.03490495681762695,24.583806647440888
381,3,381,0.03792905807495117,24.568291804239998
382,3,382,0.025923967361450195,24.577399618971675
383,3,383,0.01995110511779785,24.600818353739598
384,3,384,0.03190970420837402,24.595592857677122
385,3,385,0.036921024322509766,24.577637470134412
386,3,386,0.03091740608215332,24.57698652664607
387,3,387,0.03354287147521973,24.563666471790153
388,3,388,0.03291010856628418,24.553969086703038
389,3,389,0.01894688606262207,24.56766945715783
390,3,390,0.042195796966552734,24.546550777257107
391,3,391,0.0234987735748291,24.56543754412022
392,3,392,0.025928735733032227,24.575612210200745
393,3,393,0.02192091941833496,24.59831606235207
394,3,394,0.02893209457397461,24.60218531193558
395,3,395,0.03591465950012207,24.582189305179092
396,3,396,0.03193020820617676,24.580451715331968
397,3,397,0.03092670440673828,24.572195531104576
398,3,398,0.03194999694824219,24.560816421714403
399,3,399,0.033904314041137695,24.548678707806207
400,3,400,0.03290987014770508,24.540412926296057
401,3,401,0.03889155387878418,24.52033671458761
402,3,402,0.020943880081176758,24.539581212700018
403,3,403,0.032363176345825195,24.536260927392703
404,3,404,0.03488302230834961,24.523888042070023
405,3,405,0.030426502227783203,24.52048444543763
406,3,406,0.0349125862121582,24.505454277476694
407,3,407,0.0355072021484375,24.49513633394671
408,2,408,0.029928922653198242,24.494460027860782
409,2,409,0.034360408782958984,24.481516413774152
410,2,410,0.030628681182861328,24.4776182117338
411,2,411,0.032651662826538086,24.46493990137126
412,2,412,0.0330195426940918,24.457444628770713
413,2,413,0.02492666244506836,24.458890868461218
414,2,414,0.03336691856384277,24.461527350023243
415,2,415,0.031939029693603516,24.454387873348235
416,2,416,0.03091263771057129,24.446388414609338
417,2,417,0.03581953048706055,24.429069963697994
418,2,418,0.03299236297607422,24.423197985450773
419,2,419,0.03390312194824219,24.413088766629276
420,2,420,0.023935556411743164,24.417473098620935
421,2,421,0.019939422607421875,24.438792222349967
422,2,422,0.032288312911987305,24.435174078892093
423,2,423,0.03489947319030762,24.422957652373903
424,2,424,0.03092217445373535,24.41877992034802
425,2,425,0.02293872833251953,24.420265368884152
426,2,426,0.03369760513305664,24.418841659735616
427,2,427,0.023382902145385742,24.42450792357689
428,2,428,0.020949125289916992,24.44191833896014
429,2,429,0.031423091888427734,24.44128384695186
430,2,430,0.03775596618652344,24.424857768647563
431,2,431,0.023266077041625977,24.43739558653811
432,2,432,0.018949270248413086,24.456768278898128
433,2,433,0.030911922454833984,24.452571405982546
434,2,434,0.03683900833129883,24.435838350234786
435,2,435,0.02992415428161621,24.43597698050543
436,2,436,0.0354304313659668,24.42128337190197
437,2,437,0.0398867130279541,24.406853298382476
438,2,438,0.025929689407348633,24.41917883919198
439,2,439,0.020950794219970703,24.440913519930753
440,2,440,0.024253368377685547,24.44924183777418
441,2,441,0.031011104583740234,24.453140060840948
442,2,442,0.030930757522583008,24.44571033964222
443,2,443,0.029913663864135742,24.441723325584128
444,2,444,0.03592228889465332,24.425382075367203
445,2,445,0.029924631118774414,24.42676974060958
446,2,446,0.03393197059631348,24.4145444552428
447,2,447,0.030923128128051758,24.410130907868282
448,2,448,0.03291678428649902,24.399561754077034
449,2,449,0.019856929779052734,24.41043836370538
450,2,450,0.03591775894165039,24.4011722728605
451,2,451,0.026926755905151367,24.40656425144314
