Frame#,Total cars,Frame#,Frame_time#,FPS
,,,,
1,2,1,0.050057411,0.41712968
,,,,
2,2,2,0.022995949,0.820711504
,,,,
3,2,3,0.021961212,1.217276646
,,,,
4,2,4,0.021903515,1.602417435
,,,,
5,2,5,0.023532391,1.975548123
,,,,
6,2,6,0.024856806,2.342999196
,,,,
7,2,7,0.025348902,2.698602441
,,,,
8,2,8,0.02493763,3.048992611
,,,,
9,2,9,0.022458553,3.393955087
,,,,
10,2,10,0.027837038,3.718900246
,,,,
11,2,11,0.043398857,3.998233535
,,,,
12,2,12,0.034850121,4.278203492
,,,,
13,3,13,0.029951096,4.566554028
,,,,
14,3,14,0.035898685,4.828882248
,,,,
15,3,15,0.024958611,5.109113198
,,,,
16,3,16,0.023935556,5.394742854
,,,,
17,3,17,0.025482178,5.668398777
,,,,
18,4,18,0.023158073,5.946034036
,,,,
19,3,19,0.025943041,6.205034243
,,,,
20,3,20,0.020708323,6.475159013
,,,,
21,3,21,0.020948172,6.73361498
,,,,
22,3,22,0.03881979,6.943028972
,,,,
23,3,23,0.026162624,7.183478854
,,,,
24,3,24,0.021941423,7.433287469
,,,,
25,3,25,0.023935556,7.659924303
,,,,
26,3,26,0.02491951,7.889308246
,,,,
27,3,27,0.019461393,8.132412898
,,,,
28,3,28,0.03789854,8.307300886
,,,,
29,3,29,0.026409864,8.5146006
,,,,
30,3,30,0.027886868,8.724534571
,,,,
31,3,31,0.036509752,8.875149417
,,,,
32,3,32,0.029218912,9.059156578
,,,,
33,3,33,0.037859917,9.195316456
,,,,
34,2,34,0.029087305,9.374020472
,,,,
35,1,35,0.033908606,9.511716109
,,,,
36,1,36,0.021099567,9.703535123
,,,,
37,2,37,0.021912336,9.887627987
,,,,
38,1,38,0.024932146,10.05880604
,,,,
39,2,39,0.02394104,10.24294059
,,,,
40,1,40,0.030916214,10.39924736
,,,,
41,2,41,0.036899567,10.51878835
,,,,
42,2,42,0.025930166,10.67970147
,,,,
43,2,43,0.032912254,10.82961475
,,,,
44,2,44,0.024944544,10.97578581
,,,,
45,2,45,0.026932478,11.13279561
,,,,
46,2,46,0.021955013,11.30486373
,,,,
47,2,47,0.028920889,11.43945455
,,,,
48,2,48,0.038145542,11.52673856
,,,,
49,2,49,0.027947664,11.66572486
,,,,
50,2,50,0.030963659,11.76233306
,,,,
51,2,51,0.036906481,11.84769099
,,,,
52,2,52,0.037895918,11.94430361
,,,,
53,2,53,0.020913839,12.09673399
,,,,
54,2,54,0.025928974,12.22333015
,,,,
55,2,55,0.022945166,12.37028922
,,,,
56,2,56,0.026933432,12.50065324
,,,,
57,2,57,0.034907579,12.56996361
,,,,
58,2,58,0.024534225,12.69128419
,,,,
59,2,59,0.02714467,12.8147913
,,,,
60,2,60,0.023934603,12.95341197
,,,,
61,2,61,0.029807329,13.06832308
,,,,
62,2,62,0.031916142,13.14493537
,,,,
63,1,63,0.031914949,13.22550662
,,,,
64,2,64,0.032912254,13.30175571
,,,,
65,2,65,0.024932861,13.39969275
,,,,
66,1,66,0.022938967,13.52241695
,,,,
67,1,67,0.026927233,13.62972051
,,,,
68,1,68,0.022933245,13.75778717
,,,,
69,2,69,0.03093195,13.8503099
,,,,
70,1,70,0.039144278,13.89663035
,,,,
71,1,71,0.020938396,14.01592549
,,,,
72,1,72,0.025943995,14.11653402
,,,,
73,1,73,0.023076534,14.23134927
,,,,
74,1,74,0.027937889,14.32451785
,,,,
75,1,75,0.03771472,14.3577577
,,,,
76,1,76,0.020935774,14.46827698
,,,,
77,1,77,0.022942781,14.56662705
,,,,
78,1,78,0.020948648,14.67454618
,,,,
79,1,79,0.02194643,14.77249889
,,,,
80,1,80,0.033905029,14.83759053
,,,,
81,1,81,0.024937153,14.91742229
,,,,
82,1,82,0.022876978,15.02237079
,,,,
83,1,83,0.027180195,15.11028569
,,,,
84,1,84,0.022938013,15.17928932
,,,,
85,1,85,0.024932861,15.26918397
,,,,
86,1,86,0.023858309,15.3648556
,,,,
87,1,87,0.020938158,15.46475004
,,,,
88,1,88,0.038902283,15.50231609
,,,,
89,1,89,0.023940325,15.59082239
,,,,
90,1,90,0.021945715,15.68948167
,,,,
91,1,91,0.034738779,15.74303168
,,,,
92,1,92,0.031909466,15.79169995
,,,,
93,1,93,0.032227993,15.84005306
,,,,
94,1,94,0.038901806,15.86794366
,,,,
95,1,95,0.022938967,15.95082045
,,,,
96,1,96,0.024932861,16.02747222
,,,,
97,1,97,0.026589394,16.10538565
,,,,
98,1,98,0.02294445,16.19623842
,,,,
99,1,99,0.024933338,16.27032408
,,,,
100,1,100,0.024931669,16.35158681
,,,,
101,1,101,0.020946741,16.44265199
,,,,
102,1,102,0.02294302,16.51610225
,,,,
103,1,103,0.018954515,16.60820255
,,,,
104,1,104,0.033914566,16.64569897
,,,,
105,1,105,0.033897877,16.68041621
,,,,
106,1,106,0.037231445,16.70682228
,,,,
107,1,107,0.021958828,16.78455163
,,,,
108,1,108,0.02094841,16.85978147
,,,,
109,1,109,0.028917789,16.91299476
,,,,
110,1,110,0.033919811,16.92902006
,,,,
111,1,111,0.036896706,16.95214441
,,,,
112,1,112,0.031552553,16.9980824
,,,,
113,1,113,0.036907434,17.01352391
,,,,
114,1,114,0.026927233,17.06899947
,,,,
115,1,115,0.026923895,17.13683562
,,,,
116,1,116,0.023936749,17.21167062
,,,,
117,1,117,0.029925346,17.26640422
,,,,
118,1,118,0.032890558,17.28498016
,,,,
119,1,119,0.032917261,17.31218162
,,,,
120,1,120,0.038234234,17.32393812
,,,,
121,1,121,0.023935556,17.38980032
,,,,
122,1,122,0.030948162,17.44086136
,,,,
123,1,123,0.035935402,17.45458266
,,,,
124,1,124,0.029913425,17.49628569
,,,,
125,1,125,0.03676796,17.5025929
,,,,
126,2,126,0.034429789,17.5324034
,,,,
127,2,127,0.032911301,17.55924099
,,,,
128,2,128,0.035187721,17.57699337
,,,,
129,2,129,0.032526016,17.6096885
,,,,
130,2,130,0.037904501,17.61878115
,,,,
131,2,131,0.021842003,17.68178252
,,,,
132,2,132,0.034813881,17.71174793
,,,,
133,1,133,0.021943331,17.7670643
,,,,
134,1,134,0.020949602,17.83167026
,,,,
135,1,135,0.022964001,17.8837665
,,,,
136,1,136,0.024988651,17.94023218
,,,,
137,1,137,0.029914856,17.9842467
,,,,
138,1,138,0.034390211,17.99404085
,,,,
139,1,139,0.020943403,18.04800764
,,,,
140,1,140,0.03003788,18.0832637
,,,,
141,1,141,0.040886641,18.07057554
,,,,
142,1,142,0.019945383,18.13845714
,,,,
143,1,143,0.031366825,18.16722191
,,,,
144,1,144,0.021946669,18.20972334
,,,,
145,1,145,0.033986568,18.23464831
,,,,
146,1,146,0.038901091,18.24198383
,,,,
147,1,147,0.020628929,18.30500719
,,,,
148,1,148,0.023031712,18.35105288
,,,,
149,1,149,0.030920982,18.38678045
,,,,
150,1,150,0.039899588,18.3874571
,,,,
151,1,151,0.0249331,18.4334087
,,,,
152,1,152,0.021952868,18.49246943
,,,,
153,1,153,0.022944689,18.54139294
,,,,
154,1,154,0.031922579,18.56812304
,,,,
155,1,155,0.03357935,18.57933263
,,,,
156,1,156,0.037442923,18.58576221
,,,,
157,1,157,0.022009611,18.6373609
,,,,
158,1,158,0.029927492,18.66659276
,,,,
159,1,159,0.036900043,18.66447158
,,,,
160,1,160,0.033909082,18.68560589
,,,,
161,1,161,0.022938013,18.72170949
,,,,
162,1,162,0.027340889,18.75876347
,,,,
163,1,163,0.035872459,18.7557152
,,,,
164,1,164,0.03291297,18.77811584
,,,,
165,1,165,0.021940947,18.81629834
,,,,
166,1,166,0.028927803,18.84681776
,,,,
167,1,167,0.034905434,18.84591721
,,,,
168,1,168,0.029776096,18.86938412
,,,,
169,1,169,0.034902811,18.87130861
,,,,
170,2,170,0.034293175,18.88732632
,,,,
171,2,171,0.021734238,18.92834916
,,,,
172,2,172,0.03259325,18.94987267
,,,,
173,2,173,0.033854485,18.96123704
,,,,
174,2,174,0.03689599,18.96494343
,,,,
175,2,175,0.031920671,18.9872366
,,,,
176,1,176,0.027925253,19.00729775
,,,,
177,1,177,0.021935701,19.06191218
,,,,
178,0,178,0.031922102,19.08341448
,,,,
179,1,179,0.028918743,19.10379627
,,,,
180,1,180,0.051859617,19.06770837
,,,,
181,1,181,0.028923988,19.10098963
,,,,
182,1,182,0.029920101,19.10998057
,,,,
183,1,183,0.036902189,19.10892219
,,,,
184,1,184,0.045392513,19.10190165
,,,,
185,1,185,0.024932146,19.12453213
,,,,
186,1,186,0.03490591,19.14500566
,,,,
187,1,187,0.037897587,19.15355753
,,,,
188,0,188,0.029940844,19.18148308
,,,,
189,0,189,0.028923988,19.19370835
,,,,
190,1,190,0.023941517,19.21584324
,,,,
191,0,191,0.026933432,19.24948478
,,,,
192,1,192,0.024933338,19.26639719
,,,,
193,1,193,0.030916452,19.29337201
,,,,
194,2,194,0.024933338,19.31630438
,,,,
195,0,195,0.029919863,19.34479579
,,,,
196,1,196,0.023937225,19.36353409
,,,,
197,2,197,0.026928425,19.39925107
,,,,
198,2,198,0.020949125,19.44991257
,,,,
199,2,199,0.025699854,19.47979317
,,,,
200,2,200,0.025929928,19.51481107
,,,,
201,2,201,0.024933338,19.52876632
,,,,
202,2,202,0.0249331,19.56525789
,,,,
203,2,203,0.029919863,19.59586156
,,,,
204,2,204,0.030917883,19.60180945
,,,,
205,2,205,0.032382011,19.60765951
,,,,
206,2,206,0.026925564,19.6276563
,,,,
207,2,207,0.021937609,19.67432342
,,,,
208,2,208,0.029909849,19.69641571
,,,,
209,2,209,0.035909414,19.6908524
,,,,
210,2,210,0.031920671,19.70410902
,,,,
211,2,211,0.03790617,19.70301426
,,,,
212,2,212,0.027929783,19.73017816
,,,,
213,2,213,0.02793169,19.73982664
,,,,
214,2,214,0.022940159,19.78313113
,,,,
215,2,215,0.025936604,19.81281802
,,,,
216,2,216,0.025930643,19.84660131
,,,,
217,2,217,0.021725178,19.88784811
,,,,
218,2,218,0.035911083,19.89687474
,,,,
219,2,219,0.022936821,19.92465065
,,,,
220,2,220,0.029080391,19.94655968
,,,,
221,2,221,0.036834955,19.93896491
,,,,
222,2,222,0.023955584,19.9708821
,,,,
223,2,223,0.024023771,20.00354231
,,,,
224,2,224,0.021940708,20.04144785
,,,,
225,2,225,0.038888693,20.04445462
,,,,
226,2,226,0.021942139,20.08001785
,,,,
227,2,227,0.023935795,20.10828548
,,,,
228,2,228,0.038894415,20.11335165
,,,,
229,2,229,0.021942854,20.15015228
,,,,
230,2,230,0.024938583,20.17659547
,,,,
231,2,231,0.024928331,20.20785594
,,,,
232,2,232,0.031921387,20.22821379
,,,,
233,2,233,0.035909891,20.22789358
,,,,
234,2,234,0.030910254,20.24292271
,,,,
235,2,235,0.035907984,20.23807785
,,,,
236,2,236,0.022933006,20.26478768
,,,,
237,2,237,0.034912348,20.27548568
,,,,
238,2,238,0.037904024,20.27331018
,,,,
239,2,239,0.03990078,20.2757578
,,,,
240,2,240,0.024928093,20.30561676
,,,,
241,2,241,0.024933338,20.3353145
,,,,
242,2,242,0.027920246,20.3597258
,,,,
243,2,243,0.025930166,20.39252502
,,,,
244,2,244,0.023937941,20.42606373
,,,,
245,2,245,0.021944046,20.45963782
,,,,
246,1,246,0.030921221,20.47312264
,,,,
247,1,247,0.034978867,20.47120621
,,,,
248,1,248,0.037894249,20.47271388
,,,,
249,1,249,0.021922112,20.50277228
,,,,
250,1,250,0.04189539,20.49854117
,,,,
251,1,251,0.020930767,20.53854858
,,,,
252,1,252,0.020949364,20.56981518
,,,,
253,1,253,0.037902355,20.56955751
,,,,
254,1,254,0.019946098,20.60224185
,,,,
255,1,255,0.02293849,20.62495723
,,,,
256,1,256,0.023736,20.65076522
,,,,
257,1,257,0.031921625,20.66597041
,,,,
258,1,258,0.023936987,20.68549611
,,,,
259,1,259,0.020936728,20.72063234
,,,,
260,1,260,0.020937443,20.74902264
,,,,
261,1,261,0.032563686,20.75660523
,,,,
262,1,262,0.032910585,20.75810333
,,,,
263,1,263,0.03989768,20.74831975
,,,,
264,1,264,0.029923677,20.76681544
,,,,
265,1,265,0.033908367,20.76516403
,,,,
266,1,266,0.021945,20.78649402
,,,,
267,1,267,0.038075447,20.78647599
,,,,
268,1,268,0.025930405,20.80778409
,,,,
269,1,269,0.027930737,20.83051907
,,,,
270,2,270,0.021936655,20.86605561
,,,,
271,2,271,0.031704664,20.87738112
,,,,
272,2,272,0.033903122,20.8753239
,,,,
273,2,273,0.022933245,20.89271086
,,,,
274,2,274,0.029925346,20.90901197
,,,,
275,2,275,0.032911062,20.90646781
,,,,
276,2,276,0.02275753,20.92426528
,,,,
277,2,277,0.022131443,20.95185022
,,,,
278,3,278,0.037844658,20.95330984
,,,,
279,2,279,0.020948648,20.9841703
,,,,
280,3,280,0.021947384,21.00791772
,,,,
281,3,281,0.032192707,21.01633903
,,,,
282,3,282,0.023450613,21.03071475
,,,,
283,2,283,0.035907745,21.03734571
,,,,
284,2,284,0.024957895,21.05704832
,,,,
285,2,285,0.032906771,21.06875972
,,,,
286,2,286,0.032908916,21.07176524
,,,,
287,2,287,0.03291893,21.07109782
,,,,
288,2,288,0.033913136,21.07048433
,,,,
289,2,289,0.030915022,21.07778156
,,,,
290,2,290,0.037902594,21.06812973
,,,,
291,2,291,0.021953583,21.09561076
,,,,
292,2,292,0.030922174,21.10604174
,,,,
293,2,293,0.026109934,21.11416492
,,,,
294,3,294,0.024933338,21.13993047
,,,,
295,3,295,0.02094388,21.16931822
,,,,
296,3,296,0.033709288,21.17311993
,,,,
297,2,297,0.031918049,21.17728693
,,,,
298,2,298,0.036894798,21.1707187
,,,,
299,2,299,0.020949841,21.19697356
,,,,
300,2,300,0.035909891,21.19846261
,,,,
301,2,301,0.032910824,21.20269631
,,,,
302,2,302,0.034912586,21.20027731
,,,,
303,2,303,0.031665087,21.20624089
,,,,
304,2,304,0.034911156,21.20187947
,,,,
305,2,305,0.035631657,21.19994208
,,,,
306,3,306,0.043820143,21.18808193
,,,,
307,3,307,0.038902521,21.17203782
,,,,
308,2,308,0.020948887,21.20209833
,,,,
309,3,309,0.027775526,21.21535445
,,,,
310,2,310,0.021939039,21.24618728
,,,,
311,2,311,0.03391242,21.25070472
,,,,
312,2,312,0.035906553,21.24931668
,,,,
313,2,313,0.021947384,21.26823567
,,,,
314,2,314,0.021940708,21.29266079
,,,,
315,2,315,0.024939775,21.31199605
,,,,
316,2,316,0.021944523,21.33834575
,,,,
317,2,317,0.029914379,21.34967494
,,,,
318,2,318,0.031921387,21.34656915
,,,,
319,2,319,0.033798456,21.3431974
,,,,
320,2,320,0.027925968,21.35042873
,,,,
321,2,321,0.023930788,21.3773198
,,,,
322,2,322,0.025938272,21.39815604
,,,,
323,2,323,0.021944046,21.4254788
,,,,
324,2,324,0.029930592,21.43758602
,,,,
325,2,325,0.031931877,21.43512111
,,,,
326,1,326,0.034929037,21.43050992
,,,,
327,1,327,0.021939754,21.44858339
,,,,
328,1,328,0.036907911,21.44945673
,,,,
329,1,329,0.033913851,21.45176803
,,,,
330,2,330,0.031819344,21.45507347
,,,,
331,2,331,0.038622379,21.44454785
,,,,
332,2,332,0.032917738,21.45115259
,,,,
333,2,333,0.025963783,21.46178219
,,,,
334,2,334,0.022942066,21.48754302
,,,,
335,2,335,0.025895119,21.50589923
,,,,
336,2,336,0.020808458,21.53580521
,,,,
337,2,337,0.021953106,21.55449358
,,,,
338,2,338,0.029921055,21.56332514
,,,,
339,2,339,0.038419485,21.55053357
,,,,
340,2,340,0.022780418,21.57102184
,,,,
341,2,341,0.020949364,21.59341152
,,,,
342,2,342,0.023941278,21.61066359
,,,,
343,2,343,0.02693367,21.62790224
,,,,
344,2,344,0.020449877,21.65621589
,,,,
345,2,345,0.033511877,21.65950725
,,,,
346,2,346,0.026926756,21.66910582
,,,,
347,2,347,0.028917551,21.68567586
,,,,
348,2,348,0.03490901,21.67559213
,,,,
349,2,349,0.037904978,21.67051103
,,,,
350,2,350,0.028927326,21.68130971
,,,,
351,2,351,0.035898924,21.67212644
,,,,
352,2,352,0.029909611,21.67730694
,,,,
353,2,353,0.038898468,21.66440379
,,,,
354,2,354,0.029934645,21.67665231
,,,,
355,2,355,0.035919905,21.6674684
,,,,
356,2,356,0.033618927,21.6681869
,,,,
357,2,357,0.033783436,21.66796073
,,,,
358,2,358,0.042702198,21.6539684
,,,,
359,2,359,0.022937775,21.67914293
,,,,
360,2,360,0.027919769,21.69200052
,,,,
361,2,361,0.035916328,21.68076913
,,,,
362,2,362,0.02592206,21.69404837
,,,,
363,2,363,0.023931503,21.71763101
,,,,
364,2,364,0.02162385,21.74152322
,,,,
365,2,365,0.031914234,21.74817195
,,,,
366,2,366,0.03283596,21.74556312
,,,,
367,2,367,0.021422625,21.75907059
,,,,
368,2,368,0.035910368,21.75992986
,,,,
369,2,369,0.035544872,21.75812241
,,,,
370,2,370,0.029917479,21.76464636
,,,,
371,2,371,0.039889574,21.74936189
,,,,
372,2,372,0.023844719,21.76852297
,,,,
373,2,373,0.022100449,21.79150209
,,,,
374,2,374,0.024229527,21.80770526
,,,,
375,2,375,0.021941185,21.82920943
,,,,
376,2,376,0.022808313,21.84643304
,,,,
377,2,377,0.027923346,21.85756027
,,,,
378,2,378,0.026923418,21.87632328
,,,,
379,3,379,0.019940853,21.90385589
,,,,
380,3,380,0.034629822,21.90361358
,,,,
381,3,381,0.029933453,21.90857836
,,,,
382,3,382,0.03582406,21.89864679
,,,,
383,3,383,0.03213048,21.90136414
,,,,
384,3,384,0.040916204,21.88899137
,,,,
385,3,385,0.021861315,21.91230519
,,,,
386,3,386,0.034901381,21.91316681
,,,,
387,3,387,0.025856495,21.92141217
,,,,
388,3,388,0.024928331,21.93963347
,,,,
389,3,389,0.023931026,21.95769483
,,,,
390,3,390,0.020948648,21.97897566
,,,,
391,3,391,0.023348331,21.99276531
,,,,
392,3,392,0.033912897,21.99720418
,,,,
393,3,393,0.033913612,21.99578449
,,,,
394,3,394,0.034424782,21.99211635
,,,,
395,3,395,0.020840645,22.00675041
,,,,
396,3,396,0.035902977,22.00491469
,,,,
397,3,397,0.032909393,22.00423442
,,,,
398,3,398,0.033420086,22.00339375
,,,,
399,3,399,0.034191608,22.00019653
,,,,
400,3,400,0.027925253,22.00692809
,,,,
401,3,401,0.021961451,22.03048128
,,,,
402,3,402,0.020944118,22.05034463
,,,,
403,3,403,0.02593565,22.06052869
,,,,
404,3,404,0.020949364,22.08347978
,,,,
405,3,405,0.035562038,22.08264136
,,,,
406,3,406,0.033907175,22.08207887
,,,,
407,3,407,0.034166098,22.08211702
,,,,
408,2,408,0.033923864,22.08048389
,,,,
409,2,409,0.030908585,22.08185563
,,,,
410,2,410,0.038009882,22.07041314
,,,,
411,2,411,0.03139925,22.07585469
,,,,
412,2,412,0.022944927,22.08431119
,,,,
413,2,413,0.023943186,22.09891205
,,,,
414,2,414,0.033435345,22.10451185
,,,,
415,2,415,0.037373066,22.09608171
,,,,
416,2,416,0.027437449,22.10734546
,,,,
417,2,417,0.020634651,22.13152084
,,,,
418,2,418,0.026700735,22.1407838
,,,,
419,2,419,0.0307827,22.15057865
,,,,
420,2,420,0.038896322,22.14020718
,,,,
421,2,421,0.039892197,22.13589849
,,,,
422,2,422,0.027926445,22.14783259
,,,,
423,2,423,0.034904957,22.13959758
,,,,
424,2,424,0.033908606,22.13802556
,,,,
425,2,425,0.043889046,22.12525578
,,,,
426,2,426,0.02692771,22.14167833
,,,,
427,2,427,0.02519536,22.15889286
,,,,
428,2,428,0.024934769,22.17520735
,,,,
429,2,429,0.028921604,22.18689455
,,,,
430,2,430,0.023948193,22.19105907
,,,,
431,2,431,0.032597542,22.19708983
,,,,
432,2,432,0.023936033,22.20433228
,,,,
433,2,433,0.029921055,22.21322599
,,,,
434,2,434,0.020199776,22.22191544
,,,,
435,2,435,0.033709049,22.22294648
,,,,
436,2,436,0.030627251,22.22534067
,,,,
437,2,437,0.034912825,22.21811487
,,,,
438,2,438,0.029918194,22.22220363
,,,,
439,2,439,0.041831732,22.20537507
,,,,
440,2,440,0.021948814,22.22456443
,,,,
441,2,441,0.025183916,22.23558877
,,,,
442,2,442,0.027924776,22.24794607
,,,,
443,2,443,0.031918526,22.24262368
,,,,
444,2,444,0.023942471,22.24967514
,,,,
445,2,445,0.023819685,22.26484959
,,,,
446,2,446,0.021923542,22.28190563
,,,,
447,2,447,0.034171343,22.28359132
,,,,
448,2,448,0.029912949,22.28742214
,,,,
449,2,449,0.036215782,22.27802573
,,,,
450,2,450,0.030875683,22.28260653
,,,,
451,2,451,0.033909082,22.27819885
,,,,
